SALES_DTL_ID,COMP_CODE,DIV_CODE,DOC_TYPE,INVNO,SM_CODE,INVDATE,ITEM_SERIAL,ITEM_CODE,ISCOMBOITEM,IS_REG_ITEM,SIZE,QTY,SALES_RATE,PUR_RATE,ITEM_DISCOUNT,NET_SALES_RATE,ANY_GIFT_ITEM,GIFT_ITEM_DESC,AMOUNT,NET_VALUE,TAX_PRCNT,Sales_Amnt,CST_AMT,CASHIER_CODE,CBU,DOC,MBU,DOM,ISDELETED,DELETEDON,DELETEDBY,VAT_PCT,Unit_Pur_Cost,Stk_Source_Refno,BTDI,DT_BTDI,BTDI_BY,hsn_code,gst_tax_pct,gst_tax_amnt,cgst_tax_amnt,sgst_tax_amnt,igst_tax_amnt,gst_sales_tax_amnt,item_desc
129,C015,DIV19,INC,INC/00000049/19-20/8275B6C5-78D5-4617-8F9D-7BFA55226293,12,00:00.0,1,82462,0,1,8,1,610,0,0,610,0,NULL,610,610,0,0,0,CSH001,joypur,00:34.6,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,29.05,14.52,14.52,0,580.95,Footwear-Lth
130,C015,DIV19,INC,INC/00000049/19-20/8275B6C5-78D5-4617-8F9D-7BFA55226293,12,00:00.0,2,89906,0,1,8,1,610,0,0,610,0,NULL,610,610,0,0,0,CSH001,joypur,00:34.6,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,29.05,14.52,14.52,0,580.95,Footwear-Lth
131,C015,DIV19,INC,INC/00000049/19-20/8275B6C5-78D5-4617-8F9D-7BFA55226293,12,00:00.0,3,20973,0,1,1,1,70,0,0,70,0,NULL,70,70,0,0,0,CSH001,joypur,00:34.6,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,61159500,5,3.33,1.67,1.67,0,66.67,Socks
132,C015,DIV19,INC,INC/00000049/19-20/8275B6C5-78D5-4617-8F9D-7BFA55226293,12,00:00.0,4,20943,0,1,1,1,70,0,0,70,0,NULL,70,70,0,0,0,CSH001,joypur,00:34.6,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,61159500,5,3.33,1.67,1.67,0,66.67,Socks
133,C015,DIV19,INC,INC/00000050/19-20/410034FF-D8BD-4CBA-BCB1-36A135BB4EEA,6,00:00.0,1,102522,0,1,7,1,310,0,0,310,0,NULL,310,310,0,0,0,CSH001,joypur,01:19.2,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,14.76,7.38,7.38,0,295.24,Footwear-Syn
134,C015,DIV19,INC,INC/00000051/19-20/75A241E9-D811-47AB-9628-A595356517DC,6,00:00.0,1,60046,0,0,5,1,450,0,0,450,0,NULL,450,450,0,0,0,CSH001,joypur,04:58.9,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,21.43,10.71,10.71,0,428.57,Footwear-Syn
135,C015,DIV19,INC,INC/00000052/19-20/BF87054E-A9AA-440D-B337-C0FD6DC05F64,6,00:00.0,1,107402,0,1,7,1,170,0,0,170,0,NULL,170,170,0,0,0,CSH001,joypur,10:48.6,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,8.1,4.05,4.05,0,161.9,Footwear-Syn
136,C015,DIV19,INC,INC/00000052/19-20/BF87054E-A9AA-440D-B337-C0FD6DC05F64,6,00:00.0,2,106803,0,1,6,1,490,0,0,490,0,NULL,490,490,0,0,0,CSH001,joypur,10:48.6,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,23.33,11.67,11.67,0,466.67,Footwear-Syn
137,C015,DIV19,INC,INC/00000052/19-20/BF87054E-A9AA-440D-B337-C0FD6DC05F64,6,00:00.0,3,102625,0,1,6,1,370,0,0,370,0,NULL,370,370,0,0,0,CSH001,joypur,10:48.6,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,17.62,8.81,8.81,0,352.38,Footwear-Syn
138,C015,DIV19,INR,INR/00000025/19-20/D3FB1B8C-230B-4CBC-86F1-D2EAAFE8739B,4,00:00.0,1,12708,0,1,1,1,610,0,0,610,0,NULL,610,610,0,0,0,CSH001,joypur,16:42.1,NULL,NULL,0,NULL,NULL,12,0,NULL,0,NULL,NULL,42022240,12,65.36,32.68,32.68,0,544.64,VanityBag
139,C015,DIV19,INR,INR/00000025/19-20/D3FB1B8C-230B-4CBC-86F1-D2EAAFE8739B,8,00:00.0,2,103701,0,1,6,1,100,0,0,100,0,NULL,100,100,0,0,0,CSH001,joypur,16:42.1,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64022090,5,4.76,2.38,2.38,0,95.24,Hawai
140,C015,DIV19,INR,INR/00000025/19-20/D3FB1B8C-230B-4CBC-86F1-D2EAAFE8739B,8,00:00.0,3,62545,0,1,7,1,280,0,0,280,0,NULL,280,280,0,0,0,CSH001,joypur,16:42.1,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,13.33,6.67,6.67,0,266.67,Footwear-Syn
141,C015,DIV19,INR,INR/00000025/19-20/D3FB1B8C-230B-4CBC-86F1-D2EAAFE8739B,6,00:00.0,4,5534,0,0,5,1,260,0,0,260,0,NULL,260,260,0,0,0,CSH001,joypur,16:42.1,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,12.38,6.19,6.19,0,247.62,Footwear-Syn
142,C015,DIV19,INR,INR/00000025/19-20/D3FB1B8C-230B-4CBC-86F1-D2EAAFE8739B,6,00:00.0,5,201621,0,1,5,1,499,0,0,499,0,NULL,499,499,0,0,0,CSH001,joypur,16:42.1,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,23.76,11.88,11.88,0,475.24,Footwear-Syn
143,C015,DIV19,INR,INR/00000025/19-20/D3FB1B8C-230B-4CBC-86F1-D2EAAFE8739B,6,00:00.0,6,25291,0,0,6,1,390,0,0,390,0,NULL,390,390,0,0,0,CSH001,joypur,16:42.1,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,18.57,9.29,9.29,0,371.43,Footwear-Syn
144,C015,DIV19,INR,INR/00000025/19-20/D3FB1B8C-230B-4CBC-86F1-D2EAAFE8739B,6,00:00.0,7,19894,0,1,7,1,290,0,0,290,0,NULL,290,290,0,0,0,CSH001,joypur,16:42.1,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,13.81,6.9,6.9,0,276.19,Footwear-Syn
145,C015,DIV19,INR,INR/00000025/19-20/D3FB1B8C-230B-4CBC-86F1-D2EAAFE8739B,6,00:00.0,8,103704,0,1,6,1,160,0,0,160,0,NULL,160,160,0,0,0,CSH001,joypur,16:42.1,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64022090,5,7.62,3.81,3.81,0,152.38,Hawai
146,C015,DIV19,INR,INR/00000025/19-20/D3FB1B8C-230B-4CBC-86F1-D2EAAFE8739B,10,00:00.0,9,27840,0,0,1,1,40,0,0,40,0,NULL,40,40,0,0,0,CSH001,joypur,16:42.1,NULL,NULL,0,NULL,NULL,12,0,NULL,0,NULL,NULL,42023190,12,4.29,2.14,2.14,0,35.71,KeyRing
147,C015,DIV19,INR,INR/00000025/19-20/D3FB1B8C-230B-4CBC-86F1-D2EAAFE8739B,10,00:00.0,10,164072,0,0,1,1,559,0,0,559,0,NULL,559,559,0,0,0,CSH001,joypur,16:42.1,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42023120,18,85.27,42.64,42.64,0,473.73,Wallet
148,C015,DIV19,INR,INR/00000025/19-20/D3FB1B8C-230B-4CBC-86F1-D2EAAFE8739B,13,00:00.0,11,22260,0,0,4,1,270,0,0,270,0,NULL,270,270,0,0,0,CSH001,joypur,16:42.1,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,12.86,6.43,6.43,0,257.14,Footwear-Syn
149,C015,DIV19,INR,INR/00000025/19-20/D3FB1B8C-230B-4CBC-86F1-D2EAAFE8739B,13,00:00.0,12,24769,0,1,1,1,340,0,0,340,0,NULL,340,340,0,0,0,CSH001,joypur,16:42.1,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42021240,18,51.86,25.93,25.93,0,288.14,Schl-Bag
150,C015,DIV19,INR,INR/00000025/19-20/D3FB1B8C-230B-4CBC-86F1-D2EAAFE8739B,13,00:00.0,13,15886,0,0,1,1,600,0,0,600,0,NULL,600,600,0,0,0,CSH001,joypur,16:42.1,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42021240,18,91.53,45.76,45.76,0,508.47,Schl-Bag
151,C015,DIV19,INR,INR/00000025/19-20/D3FB1B8C-230B-4CBC-86F1-D2EAAFE8739B,12,00:00.0,14,19216,0,0,1,1,50,0,0,50,0,NULL,50,50,0,0,0,CSH001,joypur,16:42.1,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,96039000,18,7.63,3.81,3.81,0,42.37,Brush
152,C015,DIV19,INR,INR/00000025/19-20/D3FB1B8C-230B-4CBC-86F1-D2EAAFE8739B,12,00:00.0,15,3629,0,1,1,1,56,0,0,56,0,NULL,56,56,0,0,0,CSH001,joypur,16:42.1,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,34051000,18,8.54,4.27,4.27,0,47.46,Polish
153,C015,DIV19,INR,INR/00000025/19-20/D3FB1B8C-230B-4CBC-86F1-D2EAAFE8739B,4,00:00.0,16,1019,0,0,1,1,205,0,0,205,0,NULL,205,205,0,0,0,CSH001,joypur,16:42.1,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42033000,18,31.27,15.64,15.64,0,173.73,Belt
154,C015,DIV19,INC,INC/00000053/19-20/372A87EA-19B0-482A-82F6-9B61116EDA13,10,00:00.0,1,7202,0,0,1,1,1420,0,0,1420,0,NULL,1420,1420,0,0,0,CSH001,joypur,18:24.0,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42021160,18,216.61,108.31,108.31,0,1203.39,LthBag-Lad
155,C015,DIV19,INC,INC/00000053/19-20/372A87EA-19B0-482A-82F6-9B61116EDA13,10,00:00.0,2,63794,0,1,1,1,390,0,0,390,0,NULL,390,390,0,0,0,CSH001,joypur,18:24.0,NULL,NULL,0,NULL,NULL,12,0,NULL,0,NULL,NULL,42022240,12,41.79,20.89,20.89,0,348.21,VanityBag
156,C015,DIV19,INC,INC/00000053/19-20/372A87EA-19B0-482A-82F6-9B61116EDA13,10,00:00.0,3,103113,0,1,1,1,570,0,0,570,0,NULL,570,570,0,0,0,CSH001,joypur,18:24.0,NULL,NULL,0,NULL,NULL,12,0,NULL,0,NULL,NULL,42022210,12,61.07,30.54,30.54,0,508.93,ShopingBag
157,C015,DIV19,INC,INC/00000053/19-20/372A87EA-19B0-482A-82F6-9B61116EDA13,10,00:00.0,4,24716,0,0,1,1,370,0,0,370,0,NULL,370,370,0,0,0,CSH001,joypur,18:24.0,NULL,NULL,0,NULL,NULL,12,0,NULL,0,NULL,NULL,42022910,12,39.64,19.82,19.82,0,330.36,NonLth-Bag
158,C015,DIV19,INC,INC/00000054/19-20/6FC10AA0-2B31-4539-88B1-6D0788817AAD,1,00:00.0,1,102385,0,1,1,1,465,0,0,465,0,NULL,465,465,0,0,0,CSH001,joypur,19:14.7,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42023120,18,70.93,35.47,35.47,0,394.07,Wallet
159,C015,DIV19,INC,INC/00000054/19-20/6FC10AA0-2B31-4539-88B1-6D0788817AAD,1,00:00.0,2,13891,0,0,1,1,465,0,0,465,0,NULL,465,465,0,0,0,CSH001,joypur,19:14.7,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42033000,18,70.93,35.47,35.47,0,394.07,Belt
160,C015,DIV19,INR,INR/00000026/19-20/0F0BC938-2F0B-4A62-8B9F-791626CB9D31,12,00:00.0,1,17401,0,1,7,1,890,0,0,890,0,NULL,890,890,0,0,0,CSH001,joypur,20:13.7,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,42.38,21.19,21.19,0,847.62,Footwear-Lth
161,C015,DIV19,INC,INC/00000055/19-20/6EE181E4-9AAB-4B62-8CC0-9D6E3D0C0F81,16,00:00.0,1,82453,0,1,11,1,585,0,0,585,0,NULL,585,585,0,0,0,CSH001,joypur,20:53.9,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,27.86,13.93,13.93,0,557.14,Footwear-Lth
162,C015,DIV19,INC,INC/00000055/19-20/6EE181E4-9AAB-4B62-8CC0-9D6E3D0C0F81,16,00:00.0,2,100706,0,1,1,1,65,0,0,65,0,NULL,65,65,0,0,0,CSH001,joypur,20:53.9,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,61159500,5,3.1,1.55,1.55,0,61.9,Socks
163,C015,DIV19,INC,INC/00000055/19-20/6EE181E4-9AAB-4B62-8CC0-9D6E3D0C0F81,16,00:00.0,3,100707,0,1,1,2,65,0,0,65,0,NULL,130,130,0,0,0,CSH001,joypur,20:53.9,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,61159500,5,6.19,3.1,3.1,0,123.81,Socks
164,C015,DIV19,INC,INC/00000056/19-20/28A4D2DF-356D-417E-ABF0-0A8A228F7F31,10,00:00.0,1,3632,0,1,1,1,47,0,0,47,0,NULL,47,47,0,0,0,CSH001,joypur,22:58.6,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,34051000,18,7.17,3.58,3.58,0,39.83,Polish
165,C015,DIV19,INC,INC/00000057/19-20/3372292F-A074-47A6-A9E2-996C0C1A9925,6,00:00.0,1,103701,0,1,6,1,100,0,0,100,0,NULL,100,100,0,0,0,CSH001,joypur,23:42.2,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64022090,5,4.76,2.38,2.38,0,95.24,Hawai
166,C015,DIV19,INC,INC/00000058/19-20/A6852521-EE44-4EDD-8F4C-BC9B05EBD8A5,1,00:00.0,1,20851,0,0,1,1,299,0,0,299,0,NULL,299,299,0,0,0,CSH001,joypur,32:03.4,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42023120,18,45.61,22.81,22.81,0,253.39,Wallet
167,C015,DIV19,INC,INC/00000058/19-20/A6852521-EE44-4EDD-8F4C-BC9B05EBD8A5,1,00:00.0,2,13870,0,0,1,1,325,0,0,325,0,NULL,325,325,0,0,0,CSH001,joypur,32:03.4,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42033000,18,49.58,24.79,24.79,0,275.42,Belt
168,C015,DIV19,INC,INC/00000058/19-20/A6852521-EE44-4EDD-8F4C-BC9B05EBD8A5,1,00:00.0,3,13894,0,1,1,1,439,0,0,439,0,NULL,439,439,0,0,0,CSH001,joypur,32:03.4,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42033000,18,66.97,33.48,33.48,0,372.03,Belt
169,C015,DIV19,INC,INC/00000059/19-20/41552CAE-BA53-4D43-BC2A-E56E4721C4F9,6,00:00.0,1,107403,0,1,5,1,220,0,0,220,0,NULL,220,220,0,0,0,CSH001,joypur,35:10.1,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,10.48,5.24,5.24,0,209.52,Footwear-Syn
170,C015,DIV19,INC,INC/00000060/19-20/36B2BD81-F60C-403B-AC15-BF9292065EA1,2,00:00.0,1,4243,0,0,8,1,845,0,0,845,0,NULL,845,845,0,0,0,CSH001,joypur,41:58.1,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,40.24,20.12,20.12,0,804.76,Footwear-Lth
171,C015,DIV19,INR,INR/00000027/19-20/2D278B75-CA5F-41B9-9B4E-F67788881E6B,12,00:00.0,1,23203,0,1,10,1,1600,0,0,1600,0,NULL,1600,1600,0,0,0,CSH001,joypur,43:52.0,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,64039990,18,244.07,122.03,122.03,0,1355.93,Footwear-Lth
172,C015,DIV19,INR,INR/00000028/19-20/7C52EBF6-56A3-4D64-9597-0E2355DA0F39,2,00:00.0,1,23203,0,1,10,1,1600,0,0,1600,0,NULL,1600,1600,0,0,0,CSH001,joypur,45:33.9,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,64039990,18,244.07,122.03,122.03,0,1355.93,Footwear-Lth
173,C015,DIV19,INC,INC/00000061/19-20/3C920F7B-5868-4DD3-855A-C0F6F7243F80,6,00:00.0,1,16028,0,1,8,1,440,0,0,440,0,NULL,440,440,0,0,0,CSH001,joypur,48:01.1,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,20.95,10.48,10.48,0,419.05,Footwear-Syn
174,C015,DIV19,INC,INC/00000062/19-20/DB0439D9-F502-4E77-B3E3-DDC596889085,1,00:00.0,1,13743,0,0,1,1,100,0,0,100,0,NULL,100,100,0,0,0,CSH001,joypur,53:35.4,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42023120,18,15.25,7.63,7.63,0,84.75,Wallet
175,C015,DIV19,INC,INC/00000062/19-20/DB0439D9-F502-4E77-B3E3-DDC596889085,12,00:00.0,2,636,0,0,8,1,499,0,0,499,0,NULL,499,499,0,0,0,CSH001,joypur,53:35.4,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,23.76,11.88,11.88,0,475.24,Footwear-Syn
176,C015,DIV19,INC,INC/00000063/19-20/4E4516BB-9222-4AC9-8FC1-AE69A1E761AE,8,00:00.0,1,104516,0,0,8,1,980,0,0,980,0,NULL,980,980,0,0,0,CSH001,joypur,54:00.0,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,46.67,23.33,23.33,0,933.33,Footwear-Syn
177,C015,DIV19,INC,INC/00000064/19-20/63AFBB5D-67FE-403F-AE04-7824186C2953,6,00:00.0,1,23314,0,0,5,1,199,0,0,199,0,NULL,199,199,0,0,0,CSH001,joypur,55:07.0,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,9.48,4.74,4.74,0,189.52,Footwear-Syn
178,C015,DIV19,INC,INC/00000065/19-20/93E6481A-86DD-4C7C-96DF-EAA327C95AC2,2,00:00.0,1,801,0,1,7,1,500,0,0,500,0,NULL,500,500,0,0,0,CSH001,joypur,56:12.0,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,23.81,11.9,11.9,0,476.19,Footwear-Lth
179,C015,DIV19,INC,INC/00000066/19-20/E1000FC2-C5FD-408A-9F1A-5DC0D26FF06B,1,00:00.0,1,102385,0,1,1,1,465,0,0,465,0,NULL,465,465,0,0,0,CSH001,joypur,56:44.7,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42023120,18,70.93,35.47,35.47,0,394.07,Wallet
180,C015,DIV19,INR,INR/00000029/19-20/733F76CD-FCCB-4DA8-B177-73C773CE9FFE,13,00:00.0,1,13914,0,0,1,1,720,0,0,720,0,NULL,720,720,0,0,0,CSH001,joypur,58:18.5,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42021240,18,109.83,54.92,54.92,0,610.17,Schl-Bag
181,C015,DIV19,INC,INC/00000067/19-20/BF51342C-DCC9-4E8D-9D7A-BB820DFDBFE1,6,00:00.0,1,106807,0,1,8,1,320,0,0,320,0,NULL,320,320,0,0,0,CSH001,joypur,03:57.5,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,15.24,7.62,7.62,0,304.76,Footwear-Syn
